,id,user_id,phone_no,country,ratings,number_of_reviews,number_of_customers,years_of_experience,type_of_consultant,date_of_birth,approved,first_name,last_name,lat,long
1527,1528,2,9999999999,HSE,3.25,72,72,3,Doctor,3/26/2021,FALSE,Emmeline,CARTWRIGHT,-44.25990399,-40.73640926
1528,1529,2,9999999999,HSG,3.75,58,58,0,Lawyer,3/26/2021,FALSE,Hadlee,COATES,22.92356841,7.813419094
1529,1530,2,9999999999,MEC,3.25,62,62,4,Lawyer,3/26/2021,FALSE,Zain,DAVISON,10.68779018,5.47392797
1530,1531,2,9999999999,AUH,2.75,80,80,0,Lawyer,3/26/2021,FALSE,Giovanna,REGAN,33.54709307,31.94832468
1531,1532,2,9999999999,ITA,3.75,36,36,0,Lawyer,3/26/2021,FALSE,Kailee,RAMEY,-37.33088809,5.966400271
1532,1533,2,9999999999,GRC,3.25,50,50,0,Career,3/26/2021,FALSE,Desiree,KOENIG,43.96155162,-32.38690307
1533,1534,2,9999999999,RUS,3.75,38,38,4,Career,3/26/2021,FALSE,Crew,KRAFT,-6.465798135,33.04917387
1534,1535,2,9999999999,SWD,4,12,12,1,Education,3/26/2021,FALSE,Jedidiah,BUNCH,9.76714132,36.28554358
1535,1536,2,9999999999,DEN,4,21,21,5,Education,3/26/2021,FALSE,Rodney,ENGEL,34.25594453,-7.108977096
1536,1537,2,9999999999,MOR,4,15,15,11,Career,3/26/2021,FALSE,Casey,TAN,-18.43167477,-46.24835127
1537,1538,2,9999999999,TUN,3.25,12,12,1,Education,3/26/2021,FALSE,Karlie,WINN,25.22843238,-5.105446891
1538,1539,2,9999999999,IRN,4,97,97,11,Doctor,3/26/2021,FALSE,Khaleesi,STEWARD,-33.26562311,-8.353980953
1539,1540,2,9999999999,TUR,3.25,1,1,24,Career,3/26/2021,FALSE,Lara,LINK,-24.77106821,-12.94110442
1540,1541,2,9999999999,EGY,3.75,60,60,5,Career,3/26/2021,FALSE,Tori,VICKERS,7.800434222,9.708299553
1541,1542,2,9999999999,CHN,4,78,78,1,Lawyer,3/26/2021,FALSE,Clay,BRAGG,28.25631238,24.10336969
1542,1543,2,9999999999,JPN,4,19,19,4,Lawyer,3/26/2021,FALSE,Tomas,PIPER,-5.364427587,21.89853297
1543,1544,2,9999999999,USA,3.5,70,70,0,Career,3/26/2021,FALSE,Clementine,HUGGINS,9.844226616,-13.99571471
1544,1545,2,9999999999,HAI,3.75,17,17,2,Education,3/26/2021,FALSE,Nancy,MICHEL,45.90074994,48.04580477
1545,1546,2,9999999999,MEX,3.5,62,62,23,Education,3/26/2021,FALSE,Simone,HEALY,-0.277652458,-6.739378198
1546,1547,2,9999999999,COL,3.5,27,27,8,Career,3/26/2021,FALSE,Alden,JACOB,18.12183892,4.47197315
1547,1548,2,9999999999,VEN,2.75,12,12,1,Career,3/26/2021,FALSE,Ayleen,MCDONOUGH,-34.58602386,6.00558253
1548,1549,2,9999999999,ECU,3.5,14,14,2,Career,3/26/2021,FALSE,Estelle,WOLFF,-19.58278927,-27.77807557
1549,1550,2,9999999999,PER,4,99,99,4,Education,3/26/2021,FALSE,Jadiel,COLBERT,-15.94600106,-25.25521786
1550,1551,2,9999999999,BRA,4,29,29,3,Education,3/26/2021,FALSE,Celine,ZEPEDA,24.2729874,21.03236449
1551,1552,2,9999999999,BOL,3.75,84,84,1,Career,3/26/2021,FALSE,Madyson,HOANG,10.96870038,0
1552,1553,2,9999999999,PAR,3.5,100,100,3,Career,3/26/2021,FALSE,Zaniyah,DUGAN,-42.78274568,-4.758452509
1553,1554,2,9999999999,CHL,3.75,44,44,2,Doctor,3/26/2021,FALSE,Harper,KILGORE,42.34186288,38.69048625
1554,1555,2,9999999999,ARG,3,3,3,1,Career,3/26/2021,FALSE,Adley,MEADE,-3.985470632,3.510894202
1555,1556,2,9999999999,UKG,3.5,7,7,0,Career,3/26/2021,FALSE,Amalia,GUILLEN,7.662863094,-1.985302819
1556,1557,2,9999999999,NTH,3,84,84,0,Education,3/26/2021,FALSE,Paityn,DO,-0.629387487,2.609707978
1557,1558,2,9999999999,BEL,3.5,39,39,0,Career,3/26/2021,FALSE,Ares,HINOJOSA,-1.938259812,-10.76796468
1558,1559,2,9999999999,FRN,3.75,97,97,0,Career,3/26/2021,FALSE,Kathleen,GOODE,-0.272803279,23.0161145
1559,1560,2,9999999999,SWZ,3.75,11,11,1,Lawyer,3/26/2021,FALSE,Sandra,ARRINGTON,-9.09051828,3.48049149
1560,1561,2,9999999999,SPN,3.25,71,71,4,Career,3/26/2021,FALSE,Cory,GARY,-1.084299391,24.39759813
1561,1562,2,9999999999,POR,3.5,61,61,3,Lawyer,3/26/2021,FALSE,Lizbeth,SNELL,-21.15785648,22.79008812
1562,1563,2,9999999999,HAN,3.25,60,60,7,Doctor,3/26/2021,FALSE,Maleah,WILLARD,16.75706029,-27.78256772
1563,1564,2,9999999999,BAV,3.5,41,41,9,Lawyer,3/26/2021,FALSE,Micah,RENTERIA,-3.508528699,7.433009718
1564,1565,2,9999999999,GMY,3.5,3,3,8,Career,3/26/2021,FALSE,Brecken,CHACON,13.04852828,-30.61831253
1565,1566,2,9999999999,BAD,3.25,51,51,0,Career,3/26/2021,FALSE,Chaim,GALLO,22.44768809,37.27574196
1566,1567,2,9999999999,SAX,3.25,59,59,6,Lawyer,3/26/2021,FALSE,Nickolas,HANKINS,3.638943905,4.910354331
1567,1568,2,9999999999,WRT,3.5,31,31,7,Education,3/26/2021,FALSE,Aryana,MONTANO,4.259264695,-1.521889714
1568,1569,2,9999999999,HSE,3,10,10,8,Doctor,3/26/2021,FALSE,Hailee,BROWNE,7.398170961,33.64250726
1569,1570,2,9999999999,HSG,3,17,17,6,Education,3/26/2021,FALSE,Kareem,PEACOCK,-7.700165341,41.0098331
1570,1571,2,9999999999,MEC,3.25,29,29,21,Lawyer,3/26/2021,FALSE,Xzavier,OHARA,-45.9343525,14.74771235
1571,1572,2,9999999999,AUH,3.75,99,99,5,Doctor,3/26/2021,FALSE,Aiyana,CORNELL,-16.09269555,20.68028992
1572,1573,2,9999999999,ITA,3.5,86,86,1,Career,3/26/2021,FALSE,Joyce,SHERWOOD,-45.34905077,-41.14716824
1573,1574,2,9999999999,GRC,2.75,19,19,5,Education,3/26/2021,FALSE,Ryann,CASTELLANOS,-9.740175609,7.346886656
1574,1575,2,9999999999,RUS,3.5,70,70,6,Doctor,3/26/2021,FALSE,Kaison,THORPE,16.98542103,15.40908989
1575,1576,2,9999999999,SWD,3.75,100,100,1,Lawyer,3/26/2021,FALSE,Caylee,STILES,0,3.476461967
1576,1577,2,9999999999,DEN,3.75,7,7,1,Education,3/26/2021,FALSE,Kalani,SADLER,-4.474290292,0.564705198
1577,1578,2,9999999999,MOR,2.75,10,10,1,Education,3/26/2021,FALSE,Marisol,LATHAM,-25.26479076,-39.98528256
1578,1579,2,9999999999,TUN,3,59,59,13,Doctor,3/26/2021,FALSE,Nathaly,REDMOND,6.957316494,48.62162824
1579,1580,2,9999999999,IRN,3,70,70,6,Education,3/26/2021,FALSE,Alonso,GREENBERG,-26.3603511,-32.66223447
1580,1581,2,9999999999,TUR,2.25,93,93,1,Lawyer,3/26/2021,FALSE,Amos,COTE,9.676404036,-6.464378159
1581,1582,2,9999999999,EGY,3,52,52,1,Career,3/26/2021,FALSE,Vicente,WADDELL,-29.49793617,-7.603475194
1582,1583,2,9999999999,CHN,3,58,58,5,Lawyer,3/26/2021,FALSE,Briar,DUKES,-3.620718596,4.366980376
1583,1584,2,9999999999,JPN,3,21,21,1,Lawyer,3/26/2021,FALSE,Samir,DIAMOND,47.29667531,-15.39065963
1584,1585,2,9999999999,USA,3,19,19,1,Career,3/26/2021,FALSE,Yosef,BUI,30.7398952,9.901852957
1585,1586,2,9999999999,HAI,3,50,50,3,Education,3/26/2021,FALSE,Holland,MADRID,-48.71918521,8.476643808
1586,1587,2,9999999999,MEX,2.75,25,25,25,Lawyer,3/26/2021,FALSE,Lindsay,ALONSO,0,-0.647267496
1587,1588,2,9999999999,COL,3.25,14,14,10,Lawyer,3/26/2021,FALSE,Remy,SHEETS,18.98276381,2.100329456
1588,1589,2,9999999999,VEN,3.5,68,68,3,Education,3/26/2021,FALSE,Jamal,IRVIN,17.0103292,8.596792659
1589,1590,2,9999999999,ECU,3.5,0,0,12,Career,3/26/2021,FALSE,Jon,HURT,9.905395805,2.601539904
1590,1591,2,9999999999,PER,2.5,95,95,0,Career,3/26/2021,FALSE,Adrienne,FERRIS,-22.27845016,4.596457355
1591,1592,2,9999999999,BRA,2.5,88,88,17,Lawyer,3/26/2021,FALSE,Azariah,SEWELL,-42.81034821,23.16470564
1592,1593,2,9999999999,BOL,2.75,29,29,10,Education,3/26/2021,FALSE,Harlee,CARLTON,21.98766701,15.71545723
1593,1594,2,9999999999,PAR,2.75,29,29,4,Doctor,3/26/2021,FALSE,Dana,ARAGON,-12.48177758,10.09783487
1594,1595,2,9999999999,CHL,3.25,87,87,18,Lawyer,3/26/2021,FALSE,Frida,BLACKMON,1.136801003,1.986921828
1595,1596,2,9999999999,ARG,2.5,67,67,1,Career,3/26/2021,FALSE,Marianna,HADLEY,8.426765238,40.07829364
1596,1597,2,9999999999,UKG,3,57,57,12,Lawyer,3/26/2021,FALSE,Yamileth,HOYT,-26.28330098,2.649409236
1597,1598,2,9999999999,NTH,2.75,21,21,17,Education,3/26/2021,FALSE,Bobby,MCGRAW,-4.445787855,12.11855214
1598,1599,2,9999999999,BEL,3,29,29,1,Education,3/26/2021,FALSE,Chana,PAGAN,-7.231770926,-13.17109538
1599,1600,2,9999999999,FRN,2.75,80,80,3,Career,3/26/2021,FALSE,Kaya,LAND,-49.8691759,-35.04107273
1600,1601,2,9999999999,SWZ,3.25,88,88,6,Education,3/26/2021,FALSE,Lina,TIDWELL,-26.94284792,-13.5619843
1601,1602,2,9999999999,SPN,3.25,37,37,14,Education,3/26/2021,FALSE,Aron,LOVELL,1.001643524,-4.29280568
1602,1603,2,9999999999,POR,3.25,14,14,1,Career,3/26/2021,FALSE,Ben,MINER,-9.478999049,36.40377593
1603,1604,2,9999999999,HAN,3.75,47,47,8,Lawyer,3/26/2021,FALSE,Ford,DOSS,-24.76949834,16.26689241
1604,1605,2,9999999999,BAV,3.25,26,26,5,Lawyer,3/26/2021,FALSE,Celia,DAHL,-7.470566352,5.362941389
1605,1606,2,9999999999,GMY,3.5,24,24,1,Lawyer,3/26/2021,FALSE,Brodie,DELATORRE,-7.876203724,-4.033922564
1606,1607,2,9999999999,BAD,3.5,48,48,3,Lawyer,3/26/2021,FALSE,Cain,STANFORD,-25.05854892,-19.11246381
1607,1608,2,9999999999,SAX,3.75,41,41,6,Doctor,3/26/2021,FALSE,Analia,KAUFFMAN,1.939876385,-41.82799946
1608,1609,2,9999999999,WRT,3.5,41,41,5,Lawyer,3/26/2021,FALSE,Hana,VELA,4.357985606,9.499231945
1609,1610,2,9999999999,HSE,3.5,73,73,0,Doctor,3/26/2021,FALSE,Finnley,GAGNON,-2.223158321,-32.98141373
1610,1611,2,9999999999,HSG,3.25,64,64,0,Doctor,3/26/2021,FALSE,Jayde,WINSTON,-8.0660512,9.268059335
1611,1612,2,9999999999,MEC,3.25,86,86,14,Career,3/26/2021,FALSE,Joslyn,GOMES,-25.92981553,36.32414359
1612,1613,2,9999999999,AUH,3.25,93,93,2,Lawyer,3/26/2021,FALSE,Romina,THACKER,-5.571647895,30.00811571
1613,1614,2,9999999999,ITA,3.75,83,83,2,Career,3/26/2021,FALSE,Briggs,CORONADO,-14.5206795,31.69535672
1614,1615,2,9999999999,GRC,3,90,90,0,Doctor,3/26/2021,FALSE,Davion,ASH,22.15764973,29.54578874
1615,1616,2,9999999999,RUS,2.75,51,51,13,Lawyer,3/26/2021,FALSE,Kingsley,JARRETT,27.26650962,49.28302765
1616,1617,2,9999999999,SWD,2.75,39,39,6,Career,3/26/2021,FALSE,Anabella,HAGER,5.070896735,1.926100463
1617,1618,2,9999999999,DEN,2.5,28,28,6,Lawyer,3/26/2021,FALSE,Barbara,SAMUELS,26.10852746,-32.55379628
1618,1619,2,9999999999,MOR,3,4,4,6,Lawyer,3/26/2021,FALSE,Brett,METZGER,-14.52230748,-3.169919426
1619,1620,2,9999999999,TUN,3,20,20,4,Doctor,3/26/2021,FALSE,Bryleigh,RAINES,11.69796805,-3.275022953
1620,1621,2,9999999999,IRN,3.25,39,39,0,Doctor,3/26/2021,FALSE,Emilie,SPIVEY,-23.62133589,-21.49325233
1621,1622,2,9999999999,TUR,3.25,45,45,6,Education,3/26/2021,FALSE,Nathalia,MAURER,0.867357776,41.06717457
1622,1623,2,9999999999,EGY,2.75,77,77,6,Lawyer,3/26/2021,FALSE,Wayne,HAN,40.95454368,-1.978007132
1623,1624,2,9999999999,CHN,3.25,99,99,12,Lawyer,3/26/2021,FALSE,Zackary,VOSS,42.93900128,-25.55123359
1624,1625,2,9999999999,JPN,3,59,59,2,Career,3/26/2021,FALSE,Ally,HENLEY,-41.04723638,-3.631313332
1625,1626,2,9999999999,USA,3.25,56,56,6,Doctor,3/26/2021,FALSE,Evalyn,CABALLERO,-1.417138339,16.79571263
1626,1627,2,9999999999,HAI,2.75,58,58,6,Lawyer,3/26/2021,FALSE,Apollo,CARUSO,-18.70727286,24.88548493
1627,1628,2,9999999999,MEX,3,96,96,15,Career,3/26/2021,FALSE,Emery,COULTER,-11.50773059,7.820094643
1628,1629,2,9999999999,COL,2,100,100,4,Education,3/26/2021,FALSE,Joziah,NORTH,28.37515615,7.431281802
1629,1630,2,9999999999,VEN,3.25,96,96,1,Career,3/26/2021,FALSE,Lucca,FINN,2.180453512,8.224181697
1630,1631,2,9999999999,ECU,2.75,68,68,7,Education,3/26/2021,FALSE,Bonnie,CAHILL,-41.62358288,-31.19435486
1631,1632,2,9999999999,PER,3,42,42,5,Career,3/26/2021,FALSE,Zaria,LANIER,-5.395586798,-33.66342345
1632,1633,2,9999999999,BRA,2.5,70,70,14,Lawyer,3/26/2021,FALSE,Carla,SOUZA,-41.11687497,-32.11753074
1633,1634,2,9999999999,BOL,2.5,1,1,2,Education,3/26/2021,FALSE,Estella,MCWILLIAMS,-2.866001393,-38.14605065
1634,1635,2,9999999999,PAR,2.75,14,14,7,Lawyer,3/26/2021,FALSE,Kailani,DEAL,-40.13963723,-16.32904004
1635,1636,2,9999999999,CHL,2.5,55,55,6,Education,3/26/2021,FALSE,Rivka,SCHAFFER,4.225591652,-3.556135126
1636,1637,2,9999999999,ARG,2.75,51,51,6,Education,3/26/2021,FALSE,Rylan,URBAN,-43.18303426,29.71065744
1637,1638,2,9999999999,UKG,3,35,35,0,Doctor,3/26/2021,FALSE,Bentlee,HOUSER,-1.163327782,47.61331399
1638,1639,2,9999999999,NTH,3,24,24,1,Career,3/26/2021,FALSE,Hassan,CUMMINS,-14.61015965,-0.144018118
1639,1640,2,9999999999,BEL,3.5,58,58,9,Education,3/26/2021,FALSE,Westin,ROMO,-27.57088487,-37.75740245
1640,1641,2,9999999999,FRN,3.25,42,42,4,Career,3/26/2021,FALSE,Paulina,CROCKER,22.21880829,14.22568439
1641,1642,2,9999999999,SWZ,2,26,26,2,Doctor,3/26/2021,FALSE,Joey,BASSETT,-45.47308279,-7.261624133
1642,1643,2,9999999999,SPN,3.25,96,96,8,Education,3/26/2021,FALSE,Vance,KRUSE,1.783351828,37.88773718
1643,1644,2,9999999999,POR,2.75,8,8,5,Education,3/26/2021,FALSE,Kayden,BOLDEN,-36.9279579,-3.764493305
1644,1645,2,9999999999,HAN,3,60,60,5,Lawyer,3/26/2021,FALSE,Marcelo,YBARRA,8.329749518,-34.06999405
1645,1646,2,9999999999,BAV,3.25,26,26,0,Career,3/26/2021,FALSE,Giana,METZ,8.678933325,-49.29187597
1646,1647,2,9999999999,GMY,2.75,37,37,1,Education,3/26/2021,FALSE,Yareli,ROOT,0,-11.78832244
1647,1648,2,9999999999,BAD,3,77,77,5,Career,3/26/2021,FALSE,Axl,MCMULLEN,22.94384043,31.32649071
1648,1649,2,9999999999,SAX,3.25,85,85,2,Education,3/26/2021,FALSE,Jermaine,CRUMP,-29.42255384,10.06418698
1649,1650,2,9999999999,WRT,3.5,96,96,1,Lawyer,3/26/2021,FALSE,Chad,HAGAN,1.278655205,22.82278157
1650,1651,2,9999999999,HSE,2.75,89,89,6,Doctor,3/26/2021,FALSE,Kaiya,GUIDRY,-18.01437449,-0.303862395
1651,1652,2,9999999999,HSG,3.75,91,91,5,Education,3/26/2021,FALSE,Sariah,BRANTLEY,-10.3944482,-2.065882336
1652,1653,2,9999999999,MEC,3.75,16,16,5,Education,3/26/2021,FALSE,Gerald,KEARNEY,-27.66382042,-37.48504792
1653,1654,2,9999999999,AUH,3.25,15,15,5,Career,3/26/2021,FALSE,Kole,BEAL,-16.53909471,5.041533439
1654,1655,2,9999999999,ITA,3.5,18,18,1,Doctor,3/26/2021,FALSE,Avalynn,TOTH,46.28191344,-1.052494813
1655,1656,2,9999999999,GRC,3.75,88,88,4,Lawyer,3/26/2021,FALSE,Jasmin,JORGENSEN,5.824991851,-5.464797405
1656,1657,2,9999999999,RUS,3.25,1,1,7,Education,3/26/2021,FALSE,Dash,TIMMONS,-12.20604771,-31.61288627
1657,1658,2,9999999999,SWD,3.75,93,93,6,Career,3/26/2021,FALSE,Dayton,MILTON,11.68069407,30.48514274
1658,1659,2,9999999999,DEN,3.75,10,10,0,Career,3/26/2021,FALSE,Aya,TRIPP,2.728544969,41.4966046
1659,1660,2,9999999999,MOR,3,17,17,2,Doctor,3/26/2021,FALSE,Jewel,HURD,-19.01168024,-48.08148589
1660,1661,2,9999999999,TUN,3.25,88,88,5,Education,3/26/2021,FALSE,Kristen,SAPP,-40.64517477,35.29422175
1661,1662,2,9999999999,IRN,3.5,24,24,17,Lawyer,3/26/2021,FALSE,Paula,WHITMAN,-44.44721505,-12.46938586
1662,1663,2,9999999999,TUR,2.5,33,33,2,Education,3/26/2021,FALSE,Astrid,MESSER,-18.07942091,-35.83007091
1663,1664,2,9999999999,EGY,3,85,85,5,Lawyer,3/26/2021,FALSE,Jordynn,BURGOS,-15.91576476,13.29987665
1664,1665,2,9999999999,CHN,2,90,90,16,Doctor,3/26/2021,FALSE,Kenya,MAJOR,8.855585774,3.403844439
1665,1666,2,9999999999,JPN,3,3,3,0,Lawyer,3/26/2021,FALSE,Lachlan,WESTBROOK,5.45105254,1.210349138
1666,1667,2,9999999999,USA,3.25,79,79,14,Education,3/26/2021,FALSE,Shaun,CASTLE,-25.52778352,-2.341305954
1667,1668,2,9999999999,HAI,3.75,58,58,4,Doctor,3/26/2021,FALSE,Ann,SERNA,-26.79477298,-14.2041912
1668,1669,2,9999999999,MEX,3.25,29,29,5,Career,3/26/2021,FALSE,Annalee,CARLISLE,11.12547398,35.51412922
1669,1670,2,9999999999,COL,4,95,95,2,Education,3/26/2021,FALSE,Kai,VARELA,-5.587529112,-3.258071431
1670,1671,2,9999999999,VEN,3,41,41,1,Doctor,3/26/2021,FALSE,Kody,CULLEN,8.674286692,3.712851918
1671,1672,2,9999999999,ECU,2.75,16,16,12,Education,3/26/2021,FALSE,Ronnie,WILHELM,-1.365320379,-31.92961477
1672,1673,2,9999999999,PER,3,7,7,20,Lawyer,3/26/2021,FALSE,Kiley,BERGERON,28.64960752,38.75797461
1673,1674,2,9999999999,BRA,3,80,80,6,Doctor,3/26/2021,FALSE,Marleigh,BURGER,-19.99652809,-28.20574802
1674,1675,2,9999999999,BOL,3.5,64,64,5,Education,3/26/2021,FALSE,Kolten,POSEY,-33.23646242,-23.47496401
1675,1676,2,9999999999,PAR,2.75,15,15,22,Education,3/26/2021,FALSE,Marcel,BARNHART,42.28342875,-17.05719455
1676,1677,2,9999999999,CHL,3.5,72,72,1,Doctor,3/26/2021,FALSE,Stetson,HACKETT,-7.854739112,3.992404429
1677,1678,2,9999999999,ARG,3.5,33,33,9,Doctor,3/26/2021,FALSE,Julianne,MADRIGAL,-21.7366383,-37.29539914
1678,1679,2,9999999999,UKG,3.25,88,88,6,Lawyer,3/26/2021,FALSE,Zion,EUBANKS,-7.748845204,-33.02810833
1679,1680,2,9999999999,NTH,2.5,79,79,5,Career,3/26/2021,FALSE,Emmaline,SIZEMORE,21.51419525,1.50141787
1680,1681,2,9999999999,BEL,2.75,36,36,6,Doctor,3/26/2021,FALSE,Nataly,HILLIARD,1.001765734,-28.7613969
1681,1682,2,9999999999,FRN,3,84,84,12,Career,3/26/2021,FALSE,Willie,HARGROVE,-24.87706241,-24.22515826
1682,1683,2,9999999999,SWZ,3.75,65,65,6,Doctor,3/26/2021,FALSE,Aminah,BOUCHER,24.89737976,3.685073512
1683,1684,2,9999999999,SPN,2.75,61,61,2,Lawyer,3/26/2021,FALSE,Amya,THOMASON,12.4466477,3.331610202
1684,1685,2,9999999999,POR,3,13,13,15,Education,3/26/2021,FALSE,Iliana,MELVIN,-46.24063947,0.543094792
1685,1686,2,9999999999,HAN,3,62,62,5,Career,3/26/2021,FALSE,Jaida,ROPER,5.582099789,-14.07868329
1686,1687,2,9999999999,BAV,3.25,82,82,2,Doctor,3/26/2021,FALSE,Paloma,BARNARD,-21.1088101,-11.6816701
1687,1688,2,9999999999,GMY,3.25,83,83,8,Education,3/26/2021,FALSE,Jeffery,FONSECA,-6.177223912,24.84122153
1688,1689,2,9999999999,BAD,4,25,25,10,Career,3/26/2021,FALSE,Asia,PEDERSEN,35.29949864,24.9487846
1689,1690,2,9999999999,SAX,3.5,85,85,1,Doctor,3/26/2021,FALSE,Louisa,QUIROZ,46.2844691,4.982575134
1690,1691,2,9999999999,WRT,3.5,80,80,3,Education,3/26/2021,FALSE,Sarahi,WASHBURN,10.56972562,12.50894826
1691,1692,2,9999999999,HSE,4,70,70,1,Education,3/26/2021,FALSE,Tara,HOLLIDAY,-46.95088888,-1.132102142
1692,1693,2,9999999999,HSG,3.25,5,5,1,Lawyer,3/26/2021,FALSE,Brantlee,YEE,-30.27902211,-29.73838666
1693,1694,2,9999999999,MEC,4,11,11,0,Doctor,3/26/2021,FALSE,Andi,RUDOLPH,-25.72862185,-12.74567307
1694,1695,2,9999999999,AUH,3.75,49,49,6,Education,3/26/2021,FALSE,Arden,BERMUDEZ,-37.47448569,24.68023957
1695,1696,2,9999999999,ITA,3.75,1,1,1,Lawyer,3/26/2021,FALSE,Dalary,COYLE,41.03472912,3.19891669
1696,1697,2,9999999999,GRC,3.5,64,64,6,Doctor,3/26/2021,FALSE,Elisha,GIL,28.52040153,7.114333698
1697,1698,2,9999999999,RUS,3,87,87,7,Lawyer,3/26/2021,FALSE,Maxim,GOODRICH,27.57961193,-15.64341793
1698,1699,2,9999999999,SWD,3.75,52,52,2,Education,3/26/2021,FALSE,Aimee,PINA,27.68640008,20.0738689
1699,1700,2,9999999999,DEN,4,80,80,4,Lawyer,3/26/2021,FALSE,Alisson,ELIAS,-0.169899227,-18.78940834
1700,1701,2,9999999999,MOR,1.5,12,12,3,Career,3/26/2021,FALSE,Halle,LOCKWOOD,0.956845739,0.809868569
1701,1702,2,9999999999,TUN,2.5,82,82,2,Career,3/26/2021,FALSE,Kendall,CABRAL,13.00646046,-42.20676442
1702,1703,2,9999999999,IRN,2.75,77,77,6,Lawyer,3/26/2021,FALSE,Aitana,CARRANZA,-14.76045717,-43.67081745
1703,1704,2,9999999999,TUR,3.25,34,34,0,Lawyer,3/26/2021,FALSE,Harry,DUVALL,4.39287104,-29.91847563
1704,1705,2,9999999999,EGY,3,33,33,9,Career,3/26/2021,FALSE,Leandro,CORNELIUS,-1.630459265,-6.695101476
1705,1706,2,9999999999,CHN,4,93,93,6,Career,3/26/2021,FALSE,Landry,MCCOLLUM,10.49098914,-19.29216212
1706,1707,2,9999999999,JPN,2.5,64,64,5,Education,3/26/2021,FALSE,Alisha,STREET,-28.56334243,3.478105493
1707,1708,2,9999999999,USA,3,1,1,4,Career,3/26/2021,FALSE,Elin,MCNEAL,24.96285173,-28.3477929
1708,1709,2,9999999999,HAI,3.5,77,77,6,Lawyer,3/26/2021,FALSE,Maliah,CONNORS,37.06545407,-3.103571515
1709,1710,2,9999999999,MEX,2.5,7,7,0,Education,3/26/2021,FALSE,Aaden,ANGEL,-38.7447258,9.279082415
1710,1711,2,9999999999,COL,2.75,9,9,6,Education,3/26/2021,FALSE,Channing,PAULSON,9.76388032,37.32370386
1711,1712,2,9999999999,VEN,2.75,11,11,9,Career,3/26/2021,FALSE,Kohen,HINSON,-2.647282411,-34.19932039
1712,1713,2,9999999999,ECU,2.75,41,41,3,Education,3/26/2021,FALSE,Yousef,KEENAN,24.9462069,10.87756258
1713,1714,2,9999999999,PER,2.75,94,94,4,Doctor,3/26/2021,FALSE,Belen,SHELDON,19.94335586,39.359847
1714,1715,2,9999999999,BRA,3,59,59,14,Doctor,3/26/2021,FALSE,Briley,FARR,-22.02447601,5.392987582
1715,1716,2,9999999999,BOL,3,99,99,0,Education,3/26/2021,FALSE,Darian,EDDY,1.5764257,41.28193849
1716,1717,2,9999999999,PAR,3.25,4,4,21,Career,3/26/2021,FALSE,Raina,SAMUEL,-11.4309651,-8.617965991
1717,1718,2,9999999999,CHL,3.25,56,56,1,Doctor,3/26/2021,FALSE,Vienna,LEDBETTER,15.73344441,-13.28519046
1718,1719,2,9999999999,ARG,3.25,12,12,0,Career,3/26/2021,FALSE,Enoch,RING,2.234471189,23.22333024
1719,1720,2,9999999999,UKG,3.25,90,90,5,Doctor,3/26/2021,FALSE,Mayson,BETTS,-23.55400272,-1.382661374
1720,1721,2,9999999999,NTH,3.5,84,84,1,Education,3/26/2021,FALSE,Neymar,FONTENOT,-15.46777719,-34.29038399
1721,1722,2,9999999999,BEL,3.5,84,84,5,Career,3/26/2021,FALSE,Esperanza,GIFFORD,-2.004786216,23.18792621
1722,1723,2,9999999999,FRN,3.75,60,60,6,Education,3/26/2021,FALSE,Giovani,HANNAH,25.80251383,-9.776973508
1723,1724,2,9999999999,SWZ,3.25,8,8,5,Lawyer,3/26/2021,FALSE,Judith,HANLEY,-13.13593458,-1.967027097
1724,1725,2,9999999999,SPN,3.5,78,78,2,Doctor,3/26/2021,FALSE,Alfonso,PERSON,-35.36063316,-5.850419987
1725,1726,2,9999999999,POR,3,80,80,6,Education,3/26/2021,FALSE,Duncan,FOUNTAIN,38.51955478,18.14909326
1726,1727,2,9999999999,BAV,2,42,42,4,Lawyer,3/26/2021,FALSE,Faye,LEVIN,21.05048284,-3.486969615
1727,1728,2,9999999999,GMY,2,1,1,3,Career,3/26/2021,FALSE,Anders,STUBBS,1.692991841,28.86138316
1728,1729,2,9999999999,BAD,3,38,38,3,Career,3/26/2021,FALSE,Braeden,HIGHTOWER,-9.02049385,8.904725021
1729,1730,2,9999999999,SAX,3,76,76,1,Education,3/26/2021,FALSE,Dwayne,MURDOCK,-0.829731375,1.718527567
1730,1731,2,9999999999,WRT,2.75,12,12,2,Lawyer,3/26/2021,FALSE,Keagan,KOEHLER,-36.18865423,9.339560831
1731,1732,2,9999999999,HSG,3,74,74,3,Doctor,3/26/2021,FALSE,Susan,MA,0.956430473,-11.75891801
1732,1733,2,9999999999,MEC,3,1,1,4,Education,3/26/2021,FALSE,Felipe,ENGLE,-4.035400835,10.815312
1733,1734,2,9999999999,AUH,3.25,13,13,6,Career,3/26/2021,FALSE,Aliya,SMILEY,-27.88868022,-45.34383367
1734,1735,2,9999999999,ITA,2.75,90,90,7,Doctor,3/26/2021,FALSE,Aranza,CARMICHAEL,11.26968176,23.42369603
1735,1736,2,9999999999,GRC,2.5,96,96,4,Lawyer,3/26/2021,FALSE,Yasmin,SHEFFIELD,25.79904512,-23.80403522
